ID,ItemLevel,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6
1,1,0.12109263241,0.19475731254,0.20182105899,0.20182105899,0.20182105899,0.20182105899,0.20182105899
2,2,0.14127473533,0.22721686959,0.23545789719,0.23545789719,0.23545789719,0.23545789719,0.23545789719
3,3,0.16145683825,0.25967642665,0.26909473538,0.26909473538,0.26909473538,0.26909473538,0.26909473538
4,4,0.18163895607,0.29213598371,0.30273157358,0.30273157358,0.30273157358,0.30273157358,0.30273157358
5,5,0.20182105899,0.32459554076,0.33636841178,0.33636841178,0.33636841178,0.33636841178,0.33636841178
6,6,0.23720176518,0.38149949908,0.39533627033,0.39533627033,0.39533627033,0.39533627033,0.39533627033
7,7,0.27506786585,0.4424007833,0.45844641328,0.45844641328,0.45844641328,0.45844641328,0.45844641328
8,8,0.31539615989,0.50726211071,0.52566021681,0.52566021681,0.52566021681,0.52566021681,0.52566021681
9,9,0.35816645622,0.57605105639,0.5969440937,0.5969440937,0.5969440937,0.5969440937,0.5969440937
10,10,0.40574604273,0.65257489681,0.67624342442,0.67624342442,0.67624342442,0.67624342442,0.67624342442
11,11,0.45622074604,0.73375505209,0.76036792994,0.76036792994,0.76036792994,0.76036792994,0.76036792994
12,12,0.50958955288,0.81958985329,0.84931594133,0.84931594133,0.84931594133,0.84931594133,0.84931594133
13,13,0.56585168839,0.91007816792,0.94308614731,0.94308614731,0.94308614731,0.94308614731,0.94308614731
14,14,0.62500655651,1.00521886349,1.04167759418,1.04167759418,1.04167759418,1.04167759418,1.04167759418
15,15,0.687053442,1.10501098633,1.14508914948,1.14508914948,1.14508914948,1.14508914948,1.14508914948
16,16,0.75037896633,1.20685958862,1.25063169003,1.25063169003,1.25063169003,1.25063169003,1.25063169003
17,17,0.81466424465,1.31025159359,1.35777378082,1.35777378082,1.35777378082,1.35777378082,1.35777378082
18,18,0.87959760427,1.41468608379,1.46599602699,1.46599602699,1.46599602699,1.46599602699,1.46599602699
19,19,0.94487839937,1.51967942715,1.57479739189,1.57479739189,1.57479739189,1.57479739189,1.57479739189
20,20,1.01022040844,1.62477111816,1.68370068073,1.68370068073,1.68370068073,1.68370068073,1.68370068073
21,21,1.03399443626,1.66300773621,1.72332406044,1.72332406044,1.72332406044,1.72332406044,1.72332406044
22,22,1.05558335781,1.69772982597,1.75930559635,1.75930559635,1.75930559635,1.75930559635,1.75930559635
23,23,1.08039200306,1.7376306057,1.80065345764,1.80065345764,1.80065345764,1.80065345764,1.80065345764
24,24,1.10326385498,1.77441608906,1.83877313137,1.83877313137,1.83877313137,1.83877313137,1.83877313137
25,25,1.12422668934,1.80813121796,1.87371110916,1.87371110916,1.87371110916,1.87371110916,1.87371110916
26,26,1.14332127571,1.83884167671,1.90553545952,1.90553545952,1.90553545952,1.90553545952,1.90553545952
27,27,1.16309523582,1.87064480782,1.93849205971,1.93849205971,1.93849205971,1.93849205971,1.93849205971
28,28,1.18357264996,1.90357935429,1.97262108326,1.97262108326,1.97262108326,1.97262108326,1.97262108326
29,29,1.20477867126,1.93768560886,2.00796437263,2.00796437263,2.00796437263,2.00796437263,2.00796437263
30,30,1.22673940659,1.97300601006,2.04456567764,2.04456567764,2.04456567764,2.04456567764,2.04456567764
31,31,1.24948263168,2.00958442688,2.08247089386,2.08247089386,2.08247089386,2.08247089386,2.08247089386
32,32,1.27303671837,2.04746747017,2.12172794342,2.12172794342,2.12172794342,2.12172794342,2.12172794342
33,33,1.2974319458,2.08670306206,2.16238641739,2.16238641739,2.16238641739,2.16238641739,2.16238641739
34,34,1.31022107601,2.10727214813,2.18370175362,2.18370175362,2.18370175362,2.18370175362,2.18370175362
35,35,1.32987368107,2.13888001442,2.21645593643,2.21645593643,2.21645593643,2.21645593643,2.21645593643
36,36,1.35026431084,2.17167496681,2.25044059753,2.25044059753,2.25044059753,2.25044059753,2.25044059753
37,37,1.37141764164,2.20569682121,2.28569626808,2.28569626808,2.28569626808,2.28569626808,2.28569626808
38,38,1.3933596611,2.24098682404,2.32226610184,2.32226610184,2.32226610184,2.32226610184,2.32226610184
39,39,1.41611707211,2.27758836746,2.36019515991,2.36019515991,2.36019515991,2.36019515991,2.36019515991
40,40,1.43971824646,2.31554675102,2.39953041077,2.39953041077,2.39953041077,2.39953041077,2.39953041077
41,41,1.46419262886,2.35490989685,2.44032120705,2.44032120705,2.44032120705,2.44032120705,2.44032120705
42,42,1.48957121372,2.39572715759,2.48261880875,2.48261880875,2.48261880875,2.48261880875,2.48261880875
43,43,1.51588618755,2.43805027008,2.52647686005,2.52647686005,2.52647686005,2.52647686005,2.52647686005
44,44,1.54317128658,2.48193383217,2.57195210457,2.57195210457,2.57195210457,2.57195210457,2.57195210457
